,Unnamed: 0,_id,name,reviews,stars
0,0,65098d07c0f914f394935fd9,Google 사용자,입장방식은 변경됐는데 어플은 여전히 바코드만 보여집니다. 짐에서는 더이상 바코드스캔이 아닌 어플에서 입장하기로 바뀌어 사용치 못 하고 있습니다. 매달 이용료는 나가고 있는 상황이면 고쳐지기 전까지 이용못했던 일자에 대해 보상처리는 되나요?어플을 지웠다 다시 다운 받아봐도 똑같은 상태입니다. 도대체 언제부터 전 사용 가능한가요?,별표 5개 만점에 1개를 받았습니다.
1,1,65098d07c0f914f394935fda,Google 사용자,정말 답답하네요 하나. GPS 100프로 신뢰하나요? 시설선택목록에서 안보임 4월말 업뎃이후 문제임 둘. 은행도 아닌데 로그인 타임아웃 적용하나요? 어디까지 사용자 불편을 감수하면서 가실려고.. 셋.충분하게 Test하고 업뎃적용하시는지? 근래 며칠이 멀다 화면이 바뀌는데 순전 관리용이지 고객은 안중에도 없어보임 뭐에 쫒기듯 어설프다,별표 5개 만점에 1개를 받았습니다.
2,2,65098d07c0f914f394935fdb,Google 사용자,"입장하려다 시설검색이 안되서 결국 다른곳에 입장했습니다. 기존에 잘 쓰던 앱이 업데이트 후에 매번 로그인 다시해야하고 위치 자동검색에 시설이 안나오고, 수동검색후 입장하는 기능도 없고 불편함만 늘었습니다. 덕분에 앱 여러번 삭제하고 다시까느라 애꿎은 데이타만 잔뜩쓰고 다시 예전 앱으로 돌아가고 싶습니다",별표 5개 만점에 1개를 받았습니다.
3,3,65098d07c0f914f394935fdc,한반도,평소 이동이 잦고 여러장소에서 운동하는걸 좋아하는 저에게는 합리적인 아이코젠이 정말 딱입니다! 제휴 업체도 꾸준히 추가되서 새로운 업체 방문하는게 요즘 낙이네요. 입장방식도 바코드에서 GPS로 바뀌면서 좀 더 편해지고 사용자편의적으로 개선이 되어가고 있어서 좋습니다. 앞으로도 좋은 제휴업체 많이 추가해주세요!!!!,별표 5개 만점에 5개를 받았습니다.
4,4,65098d07c0f914f394935fdd,나수인,아이코젠 덕분에 운동이 더 즐겁고 꾸준하게 하게 되었어요. 사용기록이 꼼꼼히 남고 사용지점이 많아서 출장이나 본가에 가게되도 지속적으로 쓸수있는점이 짱이예요! 라이프 코스도 같이 이용중인데 덕분에 카페이용비가 확 낮아졌어요 완전 대박 😀😀,별표 5개 만점에 5개를 받았습니다.
5,5,65098d07c0f914f394935fde,최경진,"작년부터 계속 이용하고 있는 아이코젠, 정말 좋아요. 축 처져있는 여름날씨에도 운동하게 만들어줘요. 앱이 누구나 알아보기 쉽고 편리하게 되어 있어요. 이용내역을 통해 내가 언제 얼마나 이용했는지 정확하게 알 수 있어서 코로나로 힘든 시국에도 편리하고 안전하게 운동할 수 있어 좋았어요.",별표 5개 만점에 5개를 받았습니다.
6,6,65098d07c0f914f394935fdf,이루이루,오랜기간 사용중인데 아이코젠 회원가입 덕분에 꾸준히 운동하고 있습니다. 개인적으로 운동했음 이렇게 장기간 운동하진 못했을거 같아요. 초기와 달리 버그없이 안정적으로 앱 사용가능해서 만족하며 잘 이용하고 있습니다. 요즘은 라이프기능으로 운동뿐아니라 생활속에서 많이 활용하게 되었네요.,별표 5개 만점에 5개를 받았습니다.
7,7,65098d07c0f914f394935fe0,Google 사용자,4/28자 업데이트에서 로그인 정보 기억 기능이 안되어서 매번 다시 로그인 정보를 입력해야 합니다. 체크박스를 설정해도 안됩니다. 그리고 1년전에 비해서 이용 가격이 50%정도 올랐네요. 계속 같은곳을 이용하는데 처음에는 강습료 포함해서 7.5만원 이었는데 지금은 12만원정도 들어요 ㅠㅠ,별표 5개 만점에 2개를 받았습니다.
8,8,65098d07c0f914f394935fe1,김젼,"오랫동안 이용한 회원입니다. 원래 스포츠시설을 위주로 이용할 수 있는 서비스였는데 카페, 영화관이 하나씩 생겨서 주위에 추천을 많이 했었습니다. 이제는 스타벅스, CGV, 각종 편의점들 브랜드를 모두 제휴해 회사가 점점 커지고 있네요. 가끔 앱이 말썽이라 불편할 때도 있지만 그래도 가성비 측면에서 봤을 때 이만한 서비스를 찾지 못했습니다. 앞으로 더 발전하셔서 많은 혜택을 제공해주셨으면 합니다.",별표 5개 만점에 5개를 받았습니다.
9,9,65098d07c0f914f394935fe2,김현연,매우만족합니다.. 타지역으로 여행이나 업무시 편하게 운동을 할수있어서 만족스럽고요. 골프나 헬스등 두가지 운동을 편하게 이용하는게 가장큰 장점인듯. 매우만족하면서 사용중입니다.,별표 5개 만점에 5개를 받았습니다.
10,10,65098d07c0f914f394935fe3,Google 사용자,앱 업데이트후 오늘 시설 이용하려고 하였으나 앱 접속이 안되어 두번이나 재설치 하였는데 접속안됨. 열 엄청받음. 그냥 프라스틱 카드로 이용하든지 아님 수기로 이용하게 하든지... 내일 또 안되면 11월달부터 웰빙으로 갈아 타야겠슴. 빨리 접속오류 개선 해주기를 바람.,별표 5개 만점에 1개를 받았습니다.
11,11,65098d07c0f914f394935fe4,Google 사용자,"업그레이드 이후 이용하던 피트니스 시설이 검색되지 않고, 같은 건물에 있는 스크린골프만 나오고, 고객센터는 휴일에 전화받지도 않고, 1:1 질문에 글을 써고 저장도 안되고... 정말 이런 서비스를 돈받고 제공하다니...부끄러운 줄 아셔야겠네요. 티엘엑스나 웰빙클럽으로 갈아타야겠습니다.",별표 5개 만점에 1개를 받았습니다.
12,12,65098d07c0f914f394935fe5,콩고우,한곳이 아닌 여러곳의 시설을 이용할 수 있다는 점이 너무 메리트 있고 집이 아닌 다른 곳에 가서 이용할 수 있어 좋습니다. 더 많은 시설들 다양한 시설들이 아이코젠에 등록되어 여러가지 운동과 다양한 곳에서 운동을 할 수 있으면 더 좋겠네요 ㅎㅎㅎ 추천합니다 ㅎㅎㅎㅎ,별표 5개 만점에 5개를 받았습니다.
13,13,65098d07c0f914f394935fe6,JIHOON YOON,제휴시설도 다양하고 UI도 직관적이어서 아주 잘 사용하고 있습니다! 안드로이드 기준으로 위치는 권한 설정을 잘 해주면 문제없이 사용 가능하네요ㅎㅎ,별표 5개 만점에 5개를 받았습니다.
14,14,65098d07c0f914f394935fe7,SUMODAL,"새벽에 운동을 가기 위해 5시에 일어난다. 2시간 더 잘 수 있지만 내 건강이 우선이다. 차를 끌고 주변 가맹점으로 간다. 이런, 아이코젠이 오류로 켜지지 않는다. 어플 지우고, 폰 재부팅해도 초기 화면에서 넘어가지 않는다. 나는 건강도, 숙면도 얻지 못 했다.",별표 5개 만점에 1개를 받았습니다.
15,15,65098d07c0f914f394935fe8,임정희,우연히 아이코젠을 알게되었어 더무 잘 사용하고있어요 덕분에 몸도 마음도 건강해지고 있어요 그리고 기다려지는 시간들이죠 그런데 저희집 주위엔 다행이 가맹점이 있어 잘 이용하고있는데 조금 아쉬는 점은 아직시설들이 없어 여러곳에 가맹점이 많이 없는것입니다 그것이 조금 아쉽네요ㅡ,별표 5개 만점에 5개를 받았습니다.
16,16,65098d07c0f914f394935fe9,Google 사용자,잘쓰고 있었는데 GPS 매우 불편하고 정확성도 떨어지고 인식도 안되게 만들어놔서 정말 많이 불편합니다. 앱개선 바랍니다. 정말 불편합니다. 하루이틀도 아니고 피드백도 안되고.. 하,별표 5개 만점에 1개를 받았습니다.
17,17,65098d07c0f914f394935fea,ChangHo Song,7~8년 사용중인데 너무나 잘 사용하고 있습니다 한가지 건의 사항은 지역별 검색(필터)에서 검색 후 뒤로 버튼 누르면 검색 도건이 초기화되는 현상 수정 부탁 드립니다,별표 5개 만점에 5개를 받았습니다.
18,18,65098d07c0f914f394935feb,sjc 1,예전에는 GPS 늦게 잡혀서 인증 안되서 발 동동 구른적 있는데 많이 개선된 것 같아요. 지역별 지도보기 배율만 더 크게 볼 수 있었으면 좋겠어요.,별표 5개 만점에 4개를 받았습니다.
19,19,65098d07c0f914f394935fec,해해,"아이코젠 덕분에 건강한 신체부터 규칙적인 생활 습관을 가지게 되어 너무나 만족 스럽습니다 . 거주하는 지역 뿐 아니라 본가, 출장을 가서도 사용할 수 있어서 너무나 편리하구요 이력관리도 되니 제가 운동을 주중에 몇번갔는지 어디로 갔었는지도 확인할수 있습니다 . 앞으로도 더 건강하고 규칙적인 삶을 누리기 위해 U-100 계속해서 이용할 생각이구요 평생 이용할수 있도록 앞으로 더 많은사람들이 아이코젠을 이용하고 또 그로인해 더많은 이용가능한 곳이 늘어나길 희망하겠습니다",별표 5개 만점에 5개를 받았습니다.
20,20,65098d07c0f914f394935fed,Google 사용자,업뎃하고 오류가 너무 많아서 열거하기 힘들 정도. 오늘 이용하러 갔다가 이용하려는 시설이 안떠서 그냥 돌아옴. 공식 업뎃하기 전에 테스트좀 하고 올리세요. 오류나서 이용 못하게 하려고 업뎃하나. 진짜 짜증나네.,별표 5개 만점에 1개를 받았습니다.
21,21,65098d07c0f914f394935fee,최웅식,어디서나 아이코젠 가능한곳에 사용할수있어 편안하게 이용중입니다 그러나 사용지점위치가 잘안잡히는경우가 있어 조금 애로사항이 있습니다.,별표 5개 만점에 4개를 받았습니다.
22,22,65098d07c0f914f394935fef,손대일,사용하기 편리해요.. 다만 한번씩 위치 인식이 잘 안될때가 있어서 다시 앱을 종료했다가 열어야 하는 부분은 개선이 필요할거 같습니다.,별표 5개 만점에 5개를 받았습니다.
23,23,65098d07c0f914f394935ff0,Google 사용자,별점 하나도 아까워요 이정도면 회원들한테 손해배상해야하는거아닌가요 계속 업데이트안하고 사용하다가 업데이트했는데 로그인도 계속새로해야하고 U150했는데 하위그룹이용못하고있어요ㅜㅜ 지금 몇일째 운동못하고있네요 이럴줄알았으면 업데이트도 상위그룹으로 변경하지도 않았습니다 연휴에 운동제대로 해보려다가 강제방콕중이네요,별표 5개 만점에 1개를 받았습니다.
24,24,65098d07c0f914f394935ff1,Google 사용자,아이코젠에 가입하고 너무 유용하게 잘 쓰고있습니다~~! 운동은 물론이고 문화생활까지 즐길 수 있어서 주변 사람들한테도 많이 홍보해서 같이 운동하고있어요 앞으로도 쭉 잘 사용하겠습니다,별표 5개 만점에 5개를 받았습니다.
25,25,65098d07c0f914f394935ff2,이정아,정가주고 헬스장 다니다 뒤늦게 알게됐어요ㅠㅠ 운동가는날은 캘린더에 자동으로 기록되니 더 꾸준히 다니게 되는것같아요!!,별표 5개 만점에 5개를 받았습니다.
26,26,65098d07c0f914f394935ff3,신종수,전국 어디에서 쉽게 이용할수 있어서 너무나 편리하고 좋습니다. 주변에 널리 활용할수 있도록 더 많은 홍보가 필요할듯 합니다 또한 지인에게도 홍보를 많이 하고 있습니다.,별표 5개 만점에 5개를 받았습니다.
27,27,65098d07c0f914f394935ff4,악덕천사,집근처에서 운동하는게 일반적이겠지만 부득이하게 다른지역이나 다른구에서도 운동할수있어서 너무 편리하고 좋습니다,별표 5개 만점에 5개를 받았습니다.
28,28,65098d07c0f914f394935ff5,가즈아,헬스장보다 저렴하고 주변에 아이코젠 이용할수있는곳이 많아 너무 편하고 좋습니다!! 계속 이용할 예정 전에보다 더 기능적인 부분도 좋아졌어요.,별표 5개 만점에 5개를 받았습니다.
29,29,65098d07c0f914f394935ff6,Yu유윤관,오늘 갑자기 접속에러 뜹니다. 앱제거 후 재설치해도 동일하게 접속 에러 발생되는데 빠른 조치바랍니다.회사 동료들 다 동일 현상이네요.,별표 5개 만점에 3개를 받았습니다.
30,30,65098d07c0f914f394935ff7,Google 사용자,업데이트되면서 외 사용이력이 삭제되었나요? 몇회 사용되었는지도 안보이고 남은 횟수도 안보이고 매일 새로 로그인해야하고 너무 불편하네요,별표 5개 만점에 2개를 받았습니다.
31,31,65098d07c0f914f394935ff8,천민환,"GPS로 이동 동선에 따라서 사용가능한 제휴 업체를 쉽게 편리하게 접근할수 있고 이용내역, 그룹변경 등 또한 손쉽게 조작할수 있어 앱 이용이 매우 편리하게 사용할수 있습니다",별표 5개 만점에 5개를 받았습니다.
32,32,65098d07c0f914f394935ff9,JASON HONG,수년째 아이코젠 이용자입니다. 초기엔 버그. 오류가 많았지만 지금은 잘 사용하고 있어요. 모바일에서 시설 조회가 더 편리하게 조회되면 좋겠네요.,별표 5개 만점에 5개를 받았습니다.
33,33,65098d07c0f914f394935ffa,Google 사용자,업데이트하고 더 쓰레기같아졌네여. gps기준으로 위치설정하니 가끔 통신오류 뜨면 아애 입장도 안되고 수동으로 강제로 시설 지정하는거도 없고..와서 30분동안 기다리다 지치네요. 번써 5월에만 2번째.. 매번 다니는대도 됬다가 안됫다가.. 1818 내시간하고 기름값 환불해주시죠??,별표 5개 만점에 1개를 받았습니다.
34,34,65098d07c0f914f394935ffb,이동규,항상잘이용하고있습니다^^~ 아이코젠덕분에 운동도열심히하게되고 라이프서비스도 잘이용하고있습니다 많은 업체와제휴가되어있어서 여러시설을 잘이용중입니다 완전 사랑합니다♡,별표 5개 만점에 5개를 받았습니다.
35,35,65098d07c0f914f394935ffc,Google 사용자,"운동하기는 딱 좋은데 빨리 업데이트해주세요. 로그인 계속 다시해야되고,이용내역 보느곳도 없어지고 엄청 불편해요. 업데이트 빨리해주세요.",별표 5개 만점에 4개를 받았습니다.
36,36,65098d07c0f914f394935ffd,Google 사용자,엡이 열리지 않는경우가 다반사 빙글빙글 돌기만하고 결국 입장 못하고 되돌아오는 일이 않음. 개선좀 부탁합니다. 정말 짜증나서 미치겠습니다.,별표 5개 만점에 1개를 받았습니다.
37,37,65098d07c0f914f394935ffe,Google 사용자,베타테스터로 등록하니 gps입장 잘되고있었는데 업데이트되고 바코드밖에 안뜨네요 자주가는 시설이 입장방법바뀌고 바코드 없이 운영하는데 너무불편합니다 검색해서 입장가능하게 해주세요,별표 5개 만점에 1개를 받았습니다.
38,38,65098d07c0f914f394935fff,양효준,어느 지역을 가든 운동을 할수있다는게 참 좋은것같습니다 어디에 있는지 찾기 쉽게 되어있고 거리도 나와서 참 편리합니다,별표 5개 만점에 5개를 받았습니다.
39,39,65098d07c0f914f394936000,박예성,"굉장히 편하고, UI도 사용자 친화적이라서 어플 사용할 때 큰 어려움이 없습니다.",별표 5개 만점에 5개를 받았습니다.
40,40,65098d07c0f914f394936001,마고구,원래 가격보다 낮은 가격에 다양한 제휴시설을 이용할 수 있어서 너무 좋아요. 이 어플로 꾸준히 헬스장을 다녀서 건강도 되찾고 바디프로필도 찍었습니다ㅎㅎ 쵝오!,별표 5개 만점에 5개를 받았습니다.
41,41,65098d07c0f914f394936002,tai kim,요즘은 코로나로 인하여 자주 거의 사용을 안하고 있지만 타사이트 대비 저렴하게 가끔식 사용하고 있어요.. 아주 잘 사용하고 있습니다,별표 5개 만점에 5개를 받았습니다.
42,42,65098d07c0f914f394936003,Google 사용자,업데이트하라면서 완전..욕나옴@!! 업그레이드했다가 바코드나와서 제거하고다시다운로드받는데 안댐.. 내돈내고 머하는짓꺼린지... 운동하러갔다가 바꼈다는데 계속바코드만나와서 30분동안 쭈물딱거리다가 포기... 욕나옴....,별표 5개 만점에 1개를 받았습니다.
43,43,65098d07c0f914f394936004,정대운,5년정도 아이코젠으로 헬스을 이용중입니다. 저에게는 헬스장을 직접등록하는것보다 아이코젠이 더 효율적이고 앱사용도 복잡하지않아 잘사용하고있습니다,별표 5개 만점에 5개를 받았습니다.
44,44,65098d07c0f914f394936005,Google 사용자,장난하는것도 아니고ㅡㅡ 업데이트 안됩니다 몇번을 전33화했는데 전산팀 하란대로 다 해도 안되네요. 자체적인 문제인거 같다고 해결하고 연락준다고 해놓고는 업데이트 연결 문자달랑 오네요. 그것조차 안됩니다. 머하자는거에요? 돈은 돈대로 내고 시간은 시간대로 날리고 고객편의가 전혀 반영이 안되네요. 자체적인 데이터 구축은 내부에서 해결하세요. 왜 고객들이 당신들 니즈에 맞춰야합니까? 벌써 일주일째 똑같은 소리만 하네요 열받습니다 진심,별표 5개 만점에 1개를 받았습니다.
45,45,65098d07c0f914f394936006,Eunji Kim,사용하기 편합니다. 안드로이드 사용자로서는 괜찮네요. 운동하는데 많이 도움되고 있어요! 앞으로도 종종 잘 사용할 듯 합니다.,별표 5개 만점에 5개를 받았습니다.
46,46,65098d07c0f914f394936007,참자!욕하지마라,아이코젠 라이프를 이용하다가 너무 마음에 들어 운동도 겸하려고 프리미엄으로 변경한 회원입니다~수많은 가맹점 이용으로 편리하고 삶이 윤택해져서 너무 만족합니다 ^^,별표 5개 만점에 5개를 받았습니다.
47,47,65098d07c0f914f394936008,Google 사용자,자동 로그인은 개뿔... 앱 그지같이 만들래? 자동 로그인도 안되고 5/10일자 업데이트하고 이상한 오류 계속떠서 새로 다운로드중이다,별표 5개 만점에 1개를 받았습니다.
48,48,65098d07c0f914f394936009,백은진,장소 구애없이 다양한 서비스를 제공하고 있어 만족하며 이용하고 있습니다. 아이코젠이 더 확장되어 제휴 업체가 점점 많아진다면 이용자 입장에서 좋을 것 같아요. 신규 입점된 화이트애플 피트니스도 방문해 보려고 합니다. 번창하시길 바랍니다.,별표 5개 만점에 5개를 받았습니다.
49,49,65098d07c0f914f39493600a,피준호,아이코젠을 회사에서 추천하여 사용하게 되었는데 집근처 헬스ㆍ목욕탕 이 바로 게시되어 초보인 저에게도 손쉽게 사용할수 있어서 좋았고 1대1질문에 대해서도 답변히 바로 와 주어서 사용하는데 큰 불편이 없었습니다ㆍ,별표 5개 만점에 5개를 받았습니다.
50,50,65098d07c0f914f39493600b,聖(kaipel),가격대도 그렇고 사용법이 너무 간단해서 좋습니다 처음에는 햇갈릴수 있지만 한번만 쓰면 편합니다 카카오톡 상담도 빠르고 좋네요 좋은 서비스 감사합니다,별표 5개 만점에 5개를 받았습니다.
51,51,65098d07c0f914f39493600c,준준,정말 욕 나옵니다. gps는 제대로 못잡을때가 많은데 왜 gps로만 시설검색해서 입장하게 했는지 모르겠습니다. 자주다니는 시설을 설정하게 해주어야지요,별표 5개 만점에 1개를 받았습니다.
52,52,65098d07c0f914f39493600d,YOUNGKOOK KO,쓰레기어플. 별점 0개가 없어서 아쉬움. 기가막히게 사용 시간이되면 먹통이됨. 강제로 서버 다운시키는거도 아닐테고 하여튼 신기함.,별표 5개 만점에 1개를 받았습니다.
53,53,65098d07c0f914f39493600e,Google 사용자,정확도향상관련 수정좀부탁드려요 업데이트만하면 불편이 생겨 접수대에서 대기를 너무하네요,별표 5개 만점에 1개를 받았습니다.
54,54,65098d07c0f914f39493600f,Dong Whan Cho,"사우나를 좋아해서 시작했는데,이제는 골프, 영화, 편의점 등등 이용범위도 다양해지고 전국적으로 사용가능하니 정말 제 건강과 스트레스 해소에 많은 도움을 주는 아이코젠 정말 좋아요. 앱도 활용하기 편리하고 ~~",별표 5개 만점에 5개를 받았습니다.
55,55,65098d07c0f914f394936010,김민하,엄청난 숫자의 제휴처!! 편리한입장!! 운동 이력관리까지!! 하나의 앱으로 이 모든걸 즐길 수 있다니 믿을 수 없어요!!,별표 5개 만점에 5개를 받았습니다.
56,56,65098d07c0f914f394936011,한미애,원래 스포츠 관련으로 이용할려 했으나 코로나 때문에 마트나 카페에서 사용하면서 활용 하고 있습니다 얼른 2 . 5 단계 끝나서 다시 운동도 다니고 싶고 합니다 ㅠ,별표 5개 만점에 5개를 받았습니다.
57,57,65098d07c0f914f394936012,김진숙,3년째 사용중~~ 가격이 계속 오르는거 빼곤 운동과 여가를 같이 즐길 수 있어서 계속 사용하고 있어요.,별표 5개 만점에 4개를 받았습니다.
58,58,65098d07c0f914f394936013,Google 사용자,"본인만 꾸준히 사용한다면 정말 편리한 앱입니다. 울산에 화이트애플 사용하고 있는데, 앞으로 더 많은 사용처가 나오길 기대합니다",별표 5개 만점에 5개를 받았습니다.
59,59,65098d07c0f914f394936014,Google 사용자,진짜 또 왜이러나요 한두번도 아니고 갑자기 잘되던게 또 후불제가 적용되는 시설은 이용할수 없다고 이따위말만 하고 몇번을 지웠다 깔았는데도 안되는게 왜이럽니까 또 진짜 짜증나게,별표 5개 만점에 1개를 받았습니다.
60,60,65098d07c0f914f394936015,KDG,진짜 어플 관리 좀 바랍니다 한번씩 어플 오류로 인해서 운동 못가는 일이 있는데 정말 짜증납니다,별표 5개 만점에 1개를 받았습니다.
61,61,65098d07c0f914f394936016,박옥순,제휴점도 많고 이용도 편리했습니다 ~ 사용하면서 느끼지만 관리가 잘되어있는 앱이라 생각 되네요 ^^,별표 5개 만점에 5개를 받았습니다.
62,62,65098d07c0f914f394936017,zz zz,어플 사용시 거의 매번 오류나서 삭제햇다가 다시깔고 폰껏다가 다시킵니다... 어플업데이트좀해주세요. 너무불편하네요,별표 5개 만점에 1개를 받았습니다.
63,63,65098d07c0f914f394936018,HJ KIM,이전 버전과 다르게 접속이 원활하고 사용하기가 편리합니다. 아이코젠 합리적인 건 말할 필요도 없고요,별표 5개 만점에 5개를 받았습니다.
64,64,65098d07c0f914f394936019,김경민,아주 오랬동안 아이코젠을 사용하고 있습니다 (대략 8년) 아이디어가 좋고 이용상 만족감이 크고 주위에 여러분께 소개를 드렸네요^^ 더욱 번창하시기 바랍니다,별표 5개 만점에 5개를 받았습니다.
65,65,65098d07c0f914f39493601a,Google 사용자,업데이트하고 나서 로그인을 계속해야함. 앱을 정말 불편하게 만들었음 다시 다운그레이드 해주세요 너무 너무 불편함,별표 5개 만점에 1개를 받았습니다.
66,66,65098d07c0f914f39493601b,류하균,좋은 앱이고 서비스가 빨라요~ 이전 어플보다 직관적으로 디자인해서 사용이 편리합니다!,별표 5개 만점에 5개를 받았습니다.
67,67,65098d07c0f914f39493601c,전미영,"운동하는 곳이 많아서 쉽게 자주 갈 수 있고, 라이프로 많은 혜택을 누릴 수 있어 좋은 것 같아요. 👍",별표 5개 만점에 5개를 받았습니다.
68,68,65098d07c0f914f39493601d,Google 사용자,업뎃이후 2000년대 초반 반응속도로 굉장히 불편 자동로그인은 되지도 않는데 왜 만들어놔서 더 열받게 합니까?,별표 5개 만점에 1개를 받았습니다.
69,69,65098d07c0f914f39493601e,GH LEE,"아이코젠 참으로 가성비 좋은 프로그램입니다. 지금은 코로나로 라이프만 이용하지만, 앞으로 열심히 운동도 병행할 예정.. ^^",별표 5개 만점에 5개를 받았습니다.
70,70,65098d07c0f914f39493601f,뜨거운산,한번씩 위치가 잘 안잡혀 힘들긴한데 이용하는건 편해요 자주 가는 시설은 위쪽에 떠서,별표 5개 만점에 5개를 받았습니다.
71,71,65098d07c0f914f394936020,나경령,현대인들은 운동은 필수 또한 커피 및 헤어 관리샵 등등 여러 해택을 저령한 가격에 이용할수 있어 너무 좋은거 같습니다,별표 5개 만점에 5개를 받았습니다.
72,72,65098d07c0f914f394936021,Google 사용자,자꾸 다운로드 대기중... 대기하고 다시깔고 시간낭비하고 일단 운동하고...그래서 다시 깔고 지우고 반복 안됨..,별표 5개 만점에 1개를 받았습니다.
73,73,65098d07c0f914f394936022,Google 사용자,업데이트 이후 이전보다 훨씬 불편하며 로그인상태유지를 해놔도 얼마지나면 로그아웃되어있음. 입장할때마다 로그인 하는거 좀 조치해주고 이용내역에 이용가능 횟수도 바로 확인할수있게 수정바람,별표 5개 만점에 1개를 받았습니다.
74,74,65098d07c0f914f394936023,김송희,앱구성도 좋고요 사용하기도 편리합니다 편의 기능이 참 많네요,별표 5개 만점에 5개를 받았습니다.
75,75,65098d07c0f914f394936024,이은곤,앱이 형편없음. 시설안에서 위치를 찾지못하고 ~시설과멀리떨어져 있다고승인불가~ gps 능력좀 올러주시요,별표 5개 만점에 1개를 받았습니다.
76,76,65098d07c0f914f394936025,Google 사용자,센터안에 있는데도 거리가 너무 멀다는 메시지 반복적으로 떠서 짜증납니다. 개선 좀 부탁드려요!,별표 5개 만점에 3개를 받았습니다.
77,77,65098d07c0f914f394936026,권서,좋아요 개선하면요 라이프랑 스포츠를 하루에 하나만 이용가능해서 같이 사용되고 사용일수도 늘어난다면 더 많이 쓸거같아요!!!,별표 5개 만점에 5개를 받았습니다.
78,78,65098d07c0f914f394936027,Google 사용자,지금 접속이 안되는 이유가 뭔가요?? 20분째...참... 업뎃도 함.s10+.끄고낌.와이파이끔.데이터. 다해봐도 빙글빙글 돌리만하고 화면도 하얌. 휴~ㅠㅜ,별표 5개 만점에 1개를 받았습니다.
79,79,65098d07c0f914f394936028,미스터수비드,무엇보다 가격이 저렴하고 내가 원하는 곳에서 문화생활 할 수 있어서 장점이 큽니다 한번 이용하면 계속 이용하는듯 더 많은 제휴가 있었으면 좋겠어요,별표 5개 만점에 5개를 받았습니다.
80,80,65098d07c0f914f394936029,Google 사용자,화원가입에 사진 찍어서 올리는데 에러나서 화면 멈춤.. 다시 첨으로 또 돌아가야하고.. 답답하네요 보완좀하세요!,별표 5개 만점에 1개를 받았습니다.
81,81,65098d07c0f914f39493602a,이경원,"실생활에 도움이 많이 되네요 운동 , 라이프 등등 아이코젠 때문에 도움이 상당히 많이 됩니다",별표 5개 만점에 5개를 받았습니다.
82,82,65098d07c0f914f39493602b,김홍범,비용 저렴하게 스포츠 센터 이용할 수있는점 때문에 미리 설치 해놨습니다 코로나 풀리면 운동좀 자주 다닐 생각 입니다,별표 5개 만점에 5개를 받았습니다.
83,83,65098d07c0f914f39493602c,Google 사용자,개편한 앱이 매우 불편하네요 누구를 위한 개편이었는지..... 지역별검색이나 이용현황찾기도 힘들고...,별표 5개 만점에 1개를 받았습니다.
84,84,65098d07c0f914f39493602d,양승훈,라이프 맴버쉽으로 스벅이나 편의점에서도 이용이 가능해서 ㅎ 자주 사용하고 있습니다,별표 5개 만점에 5개를 받았습니다.
85,85,65098d07c0f914f39493602e,김강민,아이코젠 최고 헬스도해야하고 목욕도 좋아하는 저로서는 더할나위없이 좋습니다 바코드에서 바껴서 불편하다는 분들이 많은데 전 잘사용되네요^^,별표 5개 만점에 5개를 받았습니다.
86,86,65098d07c0f914f39493602f,장용천,코로나 때문에 운동을 못다니는건 아쉽지만 헬스 외에 제휴되어있는곳이 많이 있어서 알맞게 활용 잘 하고 있습니다,별표 5개 만점에 5개를 받았습니다.
87,87,65098d07c0f914f394936030,Google 사용자,앱 일부러 사용하기 불편하게 만드는거에요?? 자동로그인 등록해도 매번 새로 로그인해야하고 불편한게 이만저만이아니네,별표 5개 만점에 1개를 받았습니다.
88,88,65098d07c0f914f394936031,Google 사용자,이게 수시로 앱이 안열려 입장 못하고 전화기 껐다켰다 앱 삭제했다 다시깔고.. 그래도 뱅글뱅글~ 별 한개도 아깝네요..,별표 5개 만점에 1개를 받았습니다.
89,89,65098d07c0f914f394936032,S 사일런스 (사일런스),수년간 이용하고있지만 불편함없이 간편하게 사용하고있습니다 합리적인 가격에 이용할수있어서 너무좋아요 앞으로도 계속이용할껍니다 감사합니다,별표 5개 만점에 5개를 받았습니다.
90,90,65098d07c0f914f394936033,황보정인,제휴점이 점점 늘어나는게 보일정도로 혜택이 참 많은 어플이네요 ~ 라이프 부분에 있어서 항상 아이코젠 사용하고 있습니다,별표 5개 만점에 5개를 받았습니다.
91,91,65098d07c0f914f394936034,Google 사용자,건물안에 들어가면 당연히 gps안됨 그래서 어플도 구동할수없음 이게 말이되는 어플인지~~제발바코드로 바꾸세요~~,별표 5개 만점에 1개를 받았습니다.
92,92,65098d07c0f914f394936035,Google 사용자,회원가입 시 사진 업로드만 하면 계속 튕깁니다. 삭제 후 재설치도 했고요. 보안 관련 위치도 아닌데 이러네요,별표 5개 만점에 1개를 받았습니다.
93,93,65098d07c0f914f394936036,Google 사용자,작년리뷰:티엘엑스꺼좀 보고 배워라 앱 너무 오늘:업댓한거에요? 와 기술자좀 쓰자 제발 도대체.. 디자인이며 편리성 접근성 뭐하나 제대로된게 없네,별표 5개 만점에 1개를 받았습니다.
94,94,65098d07c0f914f394936037,지상현,가격도 마음에들고 어플도 잘 작동하네요. 다양하게 이용할 수 있어서 좋아요!!^^ 개이득.,별표 5개 만점에 5개를 받았습니다.
